filename,error_ids,error_messages,count
./Data/generation/python_italian_claude/iter_7/files/6306092e73426c38ae68ad11.py,D100 ; D400 ; W293 ; W293 ; W292,Missing docstring in public module ; First line should end with a period ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/6306092f73426c38ae68ad13.py,CCR001 ; D100 ; D202 ; E501 ; W291 ; E501 ; W293 ; W293 ; W293 ; W293 ; W293 ; W293 ; W291 ; E128 ; E128 ; E501 ; W292,Cognitive complexity is too high (15 > 7) ; Missing docstring in public module ; No blank lines allowed after function docstring ; line too long (97 > 79 characters) ; trailing whitespace ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; trailing whitespace ; continuation line under-indented for visual indent ; continuation line under-indented for visual indent ; line too long (82 > 79 characters) ; no newline at end of file,17
./Data/generation/python_italian_claude/iter_7/files/6306093273426c38ae68ad15.py,D100 ; E501 ; F841 ; W293 ; W292,Missing docstring in public module ; line too long (90 > 79 characters) ; local variable 'variable_manager' is assigned to but never used ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/63060ada73426c38ae68ad31.py,CCR001 ; D100 ; D401 ; E501 ; W293 ; W293 ; W293 ; E501 ; W293 ; W292,Cognitive complexity is too high (14 > 7) ; Missing docstring in public module ; First line should be in imperative mood ; line too long (82 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; line too long (91 > 79 characters) ; blank line contains whitespace ; no newline at end of file,10
./Data/generation/python_italian_claude/iter_7/files/63060b1a73426c38ae68ad3e.py,CCR001 ; D100 ; W291 ; W293 ; W293 ; W293 ; F821 ; F821 ; F821 ; W293 ; F821 ; E501 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (13 > 7) ; Missing docstring in public module ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; undefined name 'os' ; undefined name 'os' ; undefined name 'os' ; blank line contains whitespace ; undefined name 'os' ; line too long (86 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,16
./Data/generation/python_italian_claude/iter_7/files/63060b1b73426c38ae68ad42.py,D100 ; D200 ; E501 ; W293 ; E501 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (102 > 79 characters) ; blank line contains whitespace ; line too long (83 > 79 characters) ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/63060b1b73426c38ae68ad43.py,D100 ; C812 ; W293 ; C812 ; W293 ; C812 ; W293 ; C812 ; W293 ; W292,Missing docstring in public module ; missing trailing comma ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; no newline at end of file,10
./Data/generation/python_italian_claude/iter_7/files/6306292052e177c0ba469f09.py,D100 ; F821 ; E501 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; undefined name 'RequestType' ; line too long (124 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,7
./Data/generation/python_italian_claude/iter_7/files/6306292152e177c0ba469f0d.py,CCR001 ; D100 ; F821 ; D200 ; W293 ; W293 ; C812 ; W293 ; E501 ; E501 ; W293 ; W293 ; W292,Cognitive complexity is too high (15 > 7) ; Missing docstring in public module ; undefined name 'RequestType' ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; line too long (81 > 79 characters) ; line too long (80 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,13
./Data/generation/python_italian_claude/iter_7/files/6306292252e177c0ba469f11.py,D100 ; D200 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; no newline at end of file,3
./Data/generation/python_italian_claude/iter_7/files/6306292352e177c0ba469f1d.py,E999,SyntaxError: unterminated string literal (detected at line 18),1
./Data/generation/python_italian_claude/iter_7/files/6306292352e177c0ba469f1e.py,D100 ; D200 ; E501 ; W293 ; E501 ; W293 ; E501 ; E501 ; W293 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (125 > 79 characters) ; blank line contains whitespace ; line too long (230 > 79 characters) ; blank line contains whitespace ; line too long (85 > 79 characters) ; line too long (96 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,11
./Data/generation/python_italian_claude/iter_7/files/6306292652e177c0ba469f34.py,D100 ; F821 ; D200 ; E501 ; F401 ; W293 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; undefined name 'Optional' ; One-line docstring should fit on one line with quotes ; line too long (86 > 79 characters) ; 'typing.Optional' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,10
./Data/generation/python_italian_claude/iter_7/files/6306292a52e177c0ba469f41.py,D100 ; D200 ; W293 ; E231 ; W293 ; W293 ; W293 ; W292,"Missing docstring in public module ; One-line docstring should fit on one line with quotes ; blank line contains whitespace ; missing whitespace after ',' ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file",8
./Data/generation/python_italian_claude/iter_7/files/6306298b52e177c0ba469fdc.py,CCR001 ; D100 ; E501 ; E501 ; E501 ; W292,Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; line too long (90 > 79 characters) ; line too long (94 > 79 characters) ; line too long (85 > 79 characters) ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/6306299052e177c0ba469fe8.py,D100 ; E501 ; W293 ; W293 ; W292,Missing docstring in public module ; line too long (351 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,5
./Data/generation/python_italian_claude/iter_7/files/630629b952e177c0ba46a043.py,D100 ; W293 ; E501 ; W293 ; E501 ; W291 ; E501 ; W291 ; W293 ; W293 ; W293 ; W293 ; C812 ; C812 ; C812 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; line too long (97 > 79 characters) ; blank line contains whitespace ; line too long (84 > 79 characters) ; trailing whitespace ; line too long (99 > 79 characters) ; trailing whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; missing trailing comma ; missing trailing comma ; blank line contains whitespace ; no newline at end of file,17
./Data/generation/python_italian_claude/iter_7/files/630629d052e177c0ba46a0a1.py,D100 ; D200 ; E501 ; E501 ; W293 ; W293 ; W293 ; W293 ; C812 ; C812 ; W293 ; W292,Missing docstring in public module ; One-line docstring should fit on one line with quotes ; line too long (131 > 79 characters) ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; missing trailing comma ; blank line contains whitespace ; no newline at end of file,12
./Data/generation/python_italian_claude/iter_7/files/630629e052e177c0ba46a0c4.py,CCR001 ; D100 ; F821 ; E501 ; W293 ; E501 ; W293 ; F401 ; W293 ; C812 ; W293 ; C812 ; W293 ; W293 ; E501 ; W293 ; C812 ; W293 ; W293 ; C812 ; W293 ; W293 ; E501 ; W292,Cognitive complexity is too high (11 > 7) ; Missing docstring in public module ; undefined name 'Dict' ; line too long (105 > 79 characters) ; blank line contains whitespace ; line too long (80 > 79 characters) ; blank line contains whitespace ; 'typing.Dict' imported but unused ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; line too long (96 > 79 characters) ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; line too long (88 > 79 characters) ; no newline at end of file,24
./Data/generation/python_italian_claude/iter_7/files/630629e152e177c0ba46a0d1.py,D100 ; F821 ; D200 ; E501 ; F401 ; F401 ; W293 ; W293 ; C812 ; W293 ; C812 ; W293 ; W293 ; W293 ; W292,Missing docstring in public module ; undefined name 'Optional' ; One-line docstring should fit on one line with quotes ; line too long (109 > 79 characters) ; 'urllib.parse.urlparse' imported but unused ; 'typing.Optional' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,15
./Data/generation/python_italian_claude/iter_7/files/630629e152e177c0ba46a0d2.py,CCR001 ; D100 ; W291 ; F401 ; W293 ; W293 ; E501 ; W293 ; W293 ; W293 ; W293 ; C812 ; W293 ; W293 ; W293 ; W292,Cognitive complexity is too high (8 > 7) ; Missing docstring in public module ; trailing whitespace ; 'urllib.parse.urlparse' imported but unused ; blank line contains whitespace ; blank line contains whitespace ; line too long (84 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,16
./Data/generation/python_italian_claude/iter_7/files/630629e252e177c0ba46a0d6.py,D100 ; W293 ; C812 ; W293 ; W293 ; W292,Missing docstring in public module ; blank line contains whitespace ; missing trailing comma ; blank line contains whitespace ; blank line contains whitespace ; no newline at end of file,6
./Data/generation/python_italian_claude/iter_7/files/630629e752e177c0ba46a0fb.py,D100 ; E501 ; W291 ; E501 ; W291 ; W291 ; W291 ; E501 ; W293 ; W293 ; B026 ; C815 ; W293 ; W293 ; E501 ; W292,"Missing docstring in public module ; line too long (89 > 79 characters) ; trailing whitespace ; line too long (124 > 79 characters) ; trailing whitespace ; trailing whitespace ; trailing whitespace ; line too long (116 > 79 characters) ; blank line contains whitespace ; blank line contains whitespace ; Star-arg unpacking after a keyword argument is strongly discouraged, because it only works when the keyword parameter is declared after all parameters supplied by the unpacked sequence, and this change of ordering can surprise and mislead readers. ; missing trailing comma in Python 3.5+ ; blank line contains whitespace ; blank line contains whitespace ; line too long (80 > 79 characters) ; no newline at end of file",16
