id,iter,italian_Comment (%),italian_Comment Lines,italian_Lines of Code,italian_Statements,italian_Cyclomatic Complexity,italian_Cognitive Complexity,italian_Code Smells,italian_Vulnerabilities,italian_Bugs,italian_Security Hotspots,italian_pmd,italian_nloc,italian_ccn,italian_token_count,italian_param_count,italian_length,italian_top_nesting_level,english_Comment (%),english_Comment Lines,english_Lines of Code,english_Statements,english_Cyclomatic Complexity,english_Cognitive Complexity,english_Code Smells,english_Vulnerabilities,english_Bugs,english_Security Hotspots,english_pmd,english_nloc,english_ccn,english_token_count,english_param_count,english_length,english_top_nesting_level,chinese_Comment (%),chinese_Comment Lines,chinese_Lines of Code,chinese_Statements,chinese_Cyclomatic Complexity,chinese_Cognitive Complexity,chinese_Code Smells,chinese_Vulnerabilities,chinese_Bugs,chinese_Security Hotspots,chinese_pmd,chinese_nloc,chinese_ccn,chinese_token_count,chinese_param_count,chinese_length,chinese_top_nesting_level,hindi_Comment (%),hindi_Comment Lines,hindi_Lines of Code,hindi_Statements,hindi_Cyclomatic Complexity,hindi_Cognitive Complexity,hindi_Code Smells,hindi_Vulnerabilities,hindi_Bugs,hindi_Security Hotspots,hindi_pmd,hindi_nloc,hindi_ccn,hindi_token_count,hindi_param_count,hindi_length,hindi_top_nesting_level,spanish_Comment (%),spanish_Comment Lines,spanish_Lines of Code,spanish_Statements,spanish_Cyclomatic Complexity,spanish_Cognitive Complexity,spanish_Code Smells,spanish_Vulnerabilities,spanish_Bugs,spanish_Security Hotspots,spanish_pmd,spanish_nloc,spanish_ccn,spanish_token_count,spanish_param_count,spanish_length,spanish_top_nesting_level
636767791a6d9265ec01826d,3,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,15.6,5.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,12.9,4.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,21.0,6.0,134.0,2.0,31.0,1.0,20.0,7.0,28.0,16.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,6.9,2.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,144.0,2.0,28.0,1.0
636767791a6d9265ec01826d,4,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,15.6,5.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,161.0,2.0,33.0,1.0,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0,18.2,6.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0
636767791a6d9265ec01826d,5,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,15.6,5.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,12.9,4.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,22.2,8.0,28.0,16.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0,6.9,2.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,144.0,2.0,28.0,1.0
636767791a6d9265ec01826d,6,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,15.6,5.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,12.9,4.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,21.0,6.0,134.0,2.0,31.0,1.0,22.2,8.0,28.0,16.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0,6.9,2.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,144.0,2.0,28.0,1.0
636767791a6d9265ec01826d,7,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,18.2,6.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0,12.9,4.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,21.0,6.0,134.0,2.0,31.0,1.0,22.2,8.0,28.0,16.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0,18.2,6.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0
636767791a6d9265ec01826d,8,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,15.6,5.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,12.9,4.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,21.0,6.0,134.0,2.0,31.0,1.0,20.0,7.0,28.0,16.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,31.0,1.0,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,161.0,2.0,32.0,1.0
636767791a6d9265ec01826d,9,15.2,5.0,28.0,17.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,23.0,6.0,152.0,2.0,32.0,1.0,18.2,6.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0,12.9,4.0,27.0,16.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,21.0,6.0,134.0,2.0,31.0,1.0,19.4,7.0,29.0,17.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,23.0,6.0,161.0,2.0,32.0,1.0,18.2,6.0,27.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,148.0,2.0,32.0,1.0
6367677b1a6d9265ec0182bd,0,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,13.6,9.0,57.0,26.0,9.0,4.0,2.0,0.0,1.0,0.0,12.0,43.0,10.0,270.0,1.0,56.0,1.0,24.2,8.0,25.0,16.0,3.0,3.0,1.0,0.0,1.0,0.0,9.0,19.0,3.0,163.0,1.0,32.0,1.0
6367677b1a6d9265ec0182bd,1,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,13.6,9.0,57.0,26.0,9.0,4.0,2.0,0.0,1.0,0.0,14.0,43.0,10.0,262.0,1.0,56.0,1.0,15.6,5.0,27.0,17.0,4.0,4.0,1.0,0.0,1.0,0.0,11.0,21.0,4.0,169.0,1.0,33.0,1.0
6367677b1a6d9265ec0182bd,2,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,13.8,9.0,56.0,25.0,9.0,4.0,2.0,0.0,1.0,0.0,14.0,42.0,10.0,256.0,1.0,55.0,1.0,16.1,5.0,26.0,16.0,4.0,4.0,1.0,0.0,1.0,0.0,8.0,20.0,4.0,162.0,1.0,32.0,1.0
6367677b1a6d9265ec0182bd,3,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,19.4,7.0,29.0,19.0,4.0,4.0,1.0,0.0,1.0,0.0,11.0,23.0,4.0,195.0,1.0,39.0,1.0,13.8,9.0,56.0,25.0,9.0,4.0,2.0,0.0,1.0,0.0,14.0,42.0,10.0,256.0,1.0,55.0,1.0,16.1,5.0,26.0,16.0,4.0,4.0,1.0,0.0,1.0,0.0,8.0,20.0,4.0,162.0,1.0,32.0,1.0
6367677b1a6d9265ec0182bd,4,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,14.0,43.0,10.0,262.0,1.0,56.0,1.0,16.1,5.0,26.0,16.0,4.0,4.0,1.0,0.0,1.0,0.0,8.0,20.0,4.0,162.0,1.0,32.0,1.0
6367677b1a6d9265ec0182bd,5,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,13.6,9.0,57.0,26.0,9.0,4.0,2.0,0.0,1.0,0.0,14.0,43.0,10.0,262.0,1.0,56.0,1.0,16.1,5.0,26.0,16.0,4.0,4.0,1.0,0.0,1.0,0.0,8.0,20.0,4.0,162.0,1.0,32.0,1.0
6367677b1a6d9265ec0182bd,6,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,19.4,7.0,29.0,19.0,4.0,4.0,1.0,0.0,1.0,0.0,11.0,23.0,4.0,195.0,1.0,39.0,1.0,13.8,9.0,56.0,25.0,9.0,4.0,2.0,0.0,1.0,0.0,14.0,42.0,10.0,256.0,1.0,55.0,1.0,21.6,8.0,29.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0
6367677b1a6d9265ec0182bd,7,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,13.6,9.0,57.0,26.0,9.0,4.0,2.0,0.0,1.0,0.0,12.0,43.0,10.0,270.0,1.0,56.0,1.0,19.4,6.0,25.0,16.0,3.0,3.0,1.0,0.0,1.0,0.0,9.0,19.0,3.0,163.0,1.0,32.0,1.0
6367677b1a6d9265ec0182bd,8,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,15.0,6.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,36.0,1.0,23.7,9.0,29.0,19.0,4.0,4.0,1.0,0.0,1.0,0.0,11.0,23.0,4.0,195.0,1.0,39.0,1.0,13.6,9.0,57.0,26.0,9.0,4.0,2.0,0.0,1.0,0.0,12.0,43.0,10.0,270.0,1.0,56.0,1.0,16.7,5.0,25.0,15.0,3.0,3.0,1.0,0.0,1.0,0.0,8.0,18.0,3.0,156.0,1.0,29.0,1.0
6367677b1a6d9265ec0182bd,9,22.2,8.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,9.0,22.0,4.0,174.0,1.0,36.0,1.0,17.1,7.0,34.0,17.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,24.0,5.0,176.0,1.0,38.0,1.0,17.6,6.0,28.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,10.0,22.0,4.0,188.0,1.0,36.0,1.0,13.6,9.0,57.0,26.0,9.0,4.0,2.0,0.0,1.0,0.0,14.0,43.0,10.0,262.0,1.0,56.0,1.0,24.2,8.0,25.0,16.0,3.0,3.0,1.0,0.0,1.0,0.0,9.0,19.0,3.0,163.0,1.0,32.0,1.0
6367677d1a6d9265ec0182fd,0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,1,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,2,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,3,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,4,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,5,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,6,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,7,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,8,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677d1a6d9265ec0182fd,9,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0,21.1,4.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,6.3,1.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,65.0,2.0,17.0,1.0,36.8,7.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,54.0,2.0,12.0,1.0,16.7,3.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,4.0,61.0,2.0,17.0,1.0
6367677e1a6d9265ec01830f,0,16.7,6.0,30.0,21.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,25.0,4.0,181.0,1.0,37.0,1.0,19.5,8.0,33.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,23.0,5.0,200.0,1.0,39.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,14.8,8.0,46.0,28.0,12.0,16.0,6.0,0.0,0.0,0.0,0.0,42.0,12.0,284.0,2.0,55.0,1.0,18.2,6.0,27.0,19.0,3.0,3.0,5.0,0.0,0.0,0.0,6.0,22.0,3.0,170.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,1,15.4,6.0,33.0,16.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,23.0,5.0,170.0,1.0,35.0,1.0,17.8,8.0,37.0,20.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,27.0,5.0,200.0,1.0,43.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,11.7,11.0,83.0,53.0,22.0,30.0,7.0,0.0,1.0,1.0,0.0,76.0,22.0,592.0,7.0,100.0,1.0,17.6,6.0,28.0,20.0,3.0,3.0,5.0,0.0,0.0,0.0,10.0,23.0,3.0,177.0,1.0,36.0,1.0
6367677e1a6d9265ec01830f,2,15.4,6.0,33.0,16.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,23.0,5.0,170.0,1.0,35.0,1.0,19.5,8.0,33.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,23.0,5.0,200.0,1.0,39.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,11.5,11.0,85.0,54.0,26.0,29.0,9.0,0.0,1.0,1.0,1.0,78.0,26.0,617.0,10.0,98.0,1.0,18.2,6.0,27.0,19.0,3.0,3.0,5.0,0.0,0.0,0.0,6.0,22.0,3.0,170.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,3,16.7,6.0,30.0,21.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,25.0,4.0,181.0,1.0,37.0,1.0,17.8,8.0,37.0,20.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,27.0,5.0,200.0,1.0,43.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,3.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,12.5,8.0,56.0,33.0,11.0,18.0,6.0,0.0,0.0,0.0,2.0,50.0,11.0,331.0,2.0,63.0,1.0,15.2,5.0,28.0,20.0,3.0,3.0,5.0,0.0,0.0,0.0,10.0,23.0,3.0,177.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,4,15.4,6.0,33.0,16.0,5.0,3.0,1.0,0.0,1.0,0.0,9.0,23.0,5.0,170.0,1.0,35.0,1.0,19.5,8.0,33.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,23.0,5.0,200.0,1.0,39.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,17.1,6.0,29.0,20.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,69.0,29.0,552.0,7.0,88.0,1.0,18.2,6.0,27.0,19.0,3.0,3.0,5.0,0.0,0.0,0.0,6.0,22.0,3.0,170.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,5,16.7,6.0,30.0,21.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,25.0,4.0,181.0,1.0,37.0,1.0,17.4,8.0,38.0,21.0,5.0,3.0,2.0,0.0,0.0,0.0,10.0,28.0,5.0,207.0,1.0,44.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,14.1,9.0,55.0,32.0,11.0,18.0,6.0,0.0,0.0,0.0,2.0,49.0,11.0,340.0,2.0,63.0,1.0,15.2,5.0,28.0,20.0,3.0,3.0,5.0,0.0,0.0,0.0,10.0,23.0,3.0,177.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,6,16.7,6.0,30.0,21.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,25.0,4.0,181.0,1.0,37.0,1.0,19.5,8.0,33.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,23.0,5.0,200.0,1.0,39.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,3.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,15.4,10.0,55.0,32.0,12.0,21.0,5.0,0.0,0.0,0.0,3.0,48.0,12.0,327.0,2.0,60.0,1.0,18.2,6.0,27.0,19.0,3.0,3.0,5.0,0.0,0.0,0.0,6.0,22.0,3.0,170.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,7,16.7,6.0,30.0,21.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,25.0,4.0,181.0,1.0,37.0,1.0,19.5,8.0,33.0,16.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,23.0,5.0,200.0,1.0,39.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,12.1,8.0,58.0,34.0,12.0,19.0,6.0,0.0,0.0,0.0,2.0,52.0,12.0,343.0,2.0,65.0,1.0,18.2,6.0,27.0,19.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,22.0,3.0,170.0,1.0,35.0,1.0
6367677e1a6d9265ec01830f,8,16.7,6.0,30.0,21.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,25.0,4.0,181.0,1.0,37.0,1.0,17.8,8.0,37.0,20.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,27.0,5.0,200.0,1.0,43.0,1.0,18.4,7.0,31.0,20.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,24.0,4.0,182.0,1.0,38.0,1.0,11.7,11.0,83.0,53.0,22.0,30.0,7.0,0.0,1.0,1.0,0.0,76.0,22.0,592.0,7.0,100.0,1.0,16.2,6.0,31.0,14.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,24.0,4.0,170.0,1.0,38.0,1.0
