id,generated_code,comments,identifiers,literals,docstring
6367675c1a6d9265ec018058,"import java.util.function.Supplier;

public class StringSupplier {

    /**
     * Crea un proveedor de cadenas que devuelve cadenas únicas. Las cadenas devueltas son simplemente enteros que comienzan desde el inicio.
     * @param start desde dónde comenzar la secuencia
     * @return un proveedor de cadenas
     */
    @SuppressWarnings(""unchecked"")
    public static Supplier<String> createStringSupplier(int start) {
        return new Supplier<String>() {
            private int current = start;

            @Override
            public String get() {
                return String.valueOf(current++);
            }
        };
    }

    public static void main(String[] args) {
        Supplier<String> supplier = createStringSupplier(10);
        System.out.println(supplier.get()); // Output: 10
        System.out.println(supplier.get()); // Output: 11
        System.out.println(supplier.get()); // Output: 12
    }
}",english,english,none,spanish
6367677b1a6d9265ec0182bd,"import org.apache.log4j.spi.LoggingEvent;

public class LogFormatter {

    /**
     * Formatea un evento de ""logging"" para un ""writer"".
     * @param event evento de ""logging"" que se va a formatear.
     * @return una cadena formateada que representa el evento de logging.
     */
    public String format(final LoggingEvent event) {
        // Formato básico: [Nivel] Mensaje
        return ""["" + event.getLevel().toString() + ""] "" + event.getRenderedMessage();
    }
}",spanish,english,none,spanish
636766ff1a6d9265ec017842,"import java.util.Objects;

public class DoubleArrayConverter {

    /**
     * <p>Convierte un array de objetos ""Doubles"" a primitivos.</p> 
     * <p>Este método devuelve <code>null</code> para un arreglo de entrada <code>null</code>.</p>
     * @param array  un arreglo de <code>Double</code>, puede ser <code>null</code>
     * @return un array de <code>double</code>, <code>null</code> si el arreglo de entrada es nulo
     * @throws NullPointerException si el contenido del arreglo es <code>null</code>
     */
    public static double[] toPrimitive(final Double[] array) {
        if (array == null) {
            return null;
        }
        
        double[] result = new double[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = Objects.requireNonNull(array[i], ""El elemento en la posición "" + i + "" es nulo."");
        }
        return result;
    }
}",none,english,spanish,spanish
636766fa1a6d9265ec0177a9,"import java.util.ArrayList;
import java.util.List;

public class BasicBlock {
    private List<Integer> initializedTypes;

    public BasicBlock() {
        this.initializedTypes = new ArrayList<>();
    }

    /**
     * Agrega un tipo abstracto a la lista de tipos sobre los cuales se invoca un constructor en el bloque básico.
     * @param abstractType un tipo abstracto sobre el cual se invoca un constructor.
     */
    private void addInitializedType(final int abstractType) {
        if (!initializedTypes.contains(abstractType)) {
            initializedTypes.add(abstractType);
        }
    }

    // Otros métodos de la clase BasicBlock...
}",spanish,english,none,spanish
6367670a1a6d9265ec0179dc,"import java.util.List;

public class StackMapTableHandler {
    private List<VerificationTypeInfo> currentFrame;
    private List<VerificationTypeInfo> stackMapTableEntries;

    /**
     * Coloca algunos tipos abstractos de {@link #currentFrame} en {@link #stackMapTableEntries},
     * utilizando el formato verification_type_info de la JVMS que se usa en los atributos StackMapTable.
     * @param start índice del primer tipo en {@link #currentFrame} para escribir.
     * @param end índice del último tipo en {@link #currentFrame} para escribir (exclusivo).
     */
    private void putAbstractTypes(final int start, final int end) {
        if (start < 0 || end > currentFrame.size() || start >= end) {
            throw new IllegalArgumentException(""Invalid start or end index"");
        }

        for (int i = start; i < end; i++) {
            VerificationTypeInfo typeInfo = currentFrame.get(i);
            stackMapTableEntries.add(typeInfo);
        }
    }

    // Assuming VerificationTypeInfo is a class or interface that represents the verification type info
    private static class VerificationTypeInfo {
        // Implementation of VerificationTypeInfo
    }
}",english,english,english,spanish
636766801a6d9265ec017482,"import java.io.IOException;
import java.io.InputStream;

public class ClassFileBuffer {
    private byte[] buffer;
    private int readPointer;

    public ClassFileBuffer(int bufferSize) {
        this.buffer = new byte[bufferSize];
        this.readPointer = 0;
    }

    /**
     * Limpia y llena el búfer de este {@code ClassFileBuffer} con el flujo de bytes proporcionado. 
     * El puntero de lectura se restablece al inicio del arreglo de bytes.
     */
    public void readFrom(final InputStream in) throws IOException {
        if (in == null) {
            throw new IllegalArgumentException(""InputStream no puede ser nulo"");
        }

        // Limpiar el buffer
        for (int i = 0; i < buffer.length; i++) {
            buffer[i] = 0;
        }

        // Leer los bytes del InputStream y llenar el buffer
        int bytesRead = in.read(buffer);
        if (bytesRead == -1) {
            throw new IOException(""No se pudieron leer bytes del InputStream"");
        }

        // Restablecer el puntero de lectura al inicio del buffer
        readPointer = 0;
    }

    public byte[] getBuffer() {
        return buffer;
    }

    public int getReadPointer() {
        return readPointer;
    }
}",spanish,english,spanish,spanish
6367670a1a6d9265ec0179d8,"import java.io.IOException;
import java.io.OutputStream;

public class CustomOutputStream extends OutputStream {

    @Override
    public void write(int b) throws IOException {
        // Implementation for writing a single byte
    }

    /**
     * @see OutputStream#write(byte[])
     */
    @Override
    public void write(final byte[] b) throws IOException {
        if (b == null) {
            throw new NullPointerException(""Byte array is null"");
        }
        for (byte value : b) {
            write(value);
        }
    }
}",english,english,english,english
636766a81a6d9265ec01757b,"import com.alibaba.fastjson2.JSONWriter;
import com.alibaba.fastjson2.JSON;

public class MyClass {

    /**
     * Serializar a JSON {@link String}
     * @param features características que se habilitarán en la serialización
     * @return JSON {@link String}
     */
    @SuppressWarnings(""unchecked"")
    public String toString(JSONWriter.Feature... features) {
        // Assuming 'this' is the object to be serialized
        return JSON.toJSONString(this, features);
    }
}",english,english,none,spanish
636767021a6d9265ec0178bf,"import java.util.Objects;

/**
 * Convierte el objeto de entrada en un java.lang.Character.
 * 
 * @param type Tipo de dato al que este valor debe ser convertido.
 * @param value El valor de entrada que se va a convertir.
 * @return El valor convertido.
 * @throws Exception si la conversión no se puede realizar con éxito.
 * @since 1.8.0
 */
@Override
protected Object convertToType(final Class<?> type, final Object value) throws Exception {
    if (value == null) {
        return null;
    }

    if (type == Character.class || type == char.class) {
        if (value instanceof Character) {
            return value;
        } else if (value instanceof String) {
            String strValue = (String) value;
            if (strValue.length() == 1) {
                return strValue.charAt(0);
            } else {
                throw new Exception(""El valor String debe tener exactamente un carácter para convertirse a Character."");
            }
        } else if (value instanceof Number) {
            int intValue = ((Number) value).intValue();
            if (intValue >= Character.MIN_VALUE && intValue <= Character.MAX_VALUE) {
                return (char) intValue;
            } else {
                throw new Exception(""El valor numérico está fuera del rango válido para un carácter."");
            }
        } else {
            throw new Exception(""No se puede convertir el valor a Character: "" + value.getClass().getName());
        }
    } else {
        throw new Exception(""El tipo de destino no es compatible con Character: "" + type.getName());
    }
}",none,english,spanish,spanish
6367670b1a6d9265ec017a0f,"import java.util.List;

public class StringUtils {

    /**
     * Verificación sin distinción entre mayúsculas y minúsculas: Comprueba si la cadena contiene algún carácter en el conjunto de cadenas dado.
     * 
     * @param str La cadena en la que se buscará.
     * @param searchStrArray Lista de cadenas que se buscarán en la cadena principal.
     * @return true si la cadena contiene alguna de las cadenas de búsqueda, false en caso contrario.
     */
    public static boolean containsAnyIgnoreCase(String str, List<String> searchStrArray) {
        if (str == null || searchStrArray == null || searchStrArray.isEmpty()) {
            return false;
        }

        String lowerCaseStr = str.toLowerCase();
        for (String searchStr : searchStrArray) {
            if (searchStr != null && lowerCaseStr.contains(searchStr.toLowerCase())) {
                return true;
            }
        }

        return false;
    }
}",none,english,none,spanish
